Branch-instructions,Branch-misses,Bus-cycles,Cache-misses,Cache-references,CPU-cycles,Instructions,L1 dcache load misses, L1 dcache loads,L1 dcache stores,L1 icache load misses,LLC-load-misses, LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,class
4332,1179,92585,555,129708,717086,333923,2295,148826,152562,3545,2291,14691,2196,14165,89,69026,0,223,203,1
18337,4285,329088,2869,168506,1369503,352946,4883,144359,140707,15819,2306,10078,2337,10325,137,86541,0,248,287,1
11305,2524,180450,1159,145467,706707,361845,2378,148488,152869,3854,2393,15476,2363,15102,433,156809,0,13,3,1
17559,4627,298695,2642,148623,1199221,314187,4675,139735,135684,15159,14,528,12,614,338,81858,0,221,222,1
38930,3245,356013,2377,142670,715684,352740,2344,150604,154411,3418,2492,10313,2506,10558,128,122540,0,302,309,1
45377,6078,535272,3888,184846,1463626,452457,4828,138929,135523,15581,2413,15771,2383,15373,141,86100,0,364,477,1
34560,3209,355019,2517,152331,711019,369917,2248,149121,152974,4116,342,2874,493,3551,116,110723,0,7,8,1
42746,7030,587596,4284,148866,1157080,340829,5103,147667,143915,16092,2325,13413,2204,12887,143,87427,0,224,226,1
37485,2956,358567,2248,143118,914174,428622,2379,154691,158167,4258,376,3933,514,4234,148,86795,0,10,3,1
28353,4031,380632,2683,68382,704377,157640,5724,159886,156947,16688,2301,13823,2210,13311,218,113541,0,249,269,1
4917,1135,91844,853,160225,711914,382305,2561,131849,136060,5438,576,3369,735,4125,179,96363,0,274,307,1
13688,3336,244624,2081,146933,1147731,336071,10511,364966,360840,35084,2318,12742,2249,12136,1515,87502,51,353,434,1
85029,156,359224,25,148902,967573,443899,2255,145565,149373,4348,350,3143,489,3846,256,102714,1,10,3,1
3827,1023,74997,474,128721,1036206,365161,4985,150806,146841,15554,2312,13233,2204,12722,90,68146,0,17,21,1
13139,3027,229543,1978,81034,447058,194758,2300,153494,156839,4191,370,3101,516,3372,194,83361,0,18,3,1
35551,2973,359065,2283,17108,143438,36789,4728,146785,143920,15762,2761,14051,2657,13520,244,112207,0,257,297,1
29247,4124,398048,2851,738696,5367852,1863084,2413,150195,153736,3754,2190,10059,2230,10350,1352,162671,30,5,10,1
39469,3293,356862,2375,144601,709804,355278,5500,154989,151880,17219,3216,18445,3176,18091,130,86418,0,3,6,1
46946,7212,669497,4289,155622,1141332,367484,2324,150099,154176,4276,2853,10927,2910,10986,232,122503,0,183,203,1
43024,7722,378309,26,649128,2660053,1301252,323,1038549,1047320,3225,49,969,57,1033,7232,63351,0,0,0,1
143329,23698,1240110,782,336528,1410712,651283,52,498993,492099,1123,8,624,8,686,13499,117082,0,0,0,1
64204,10548,522344,41,212553,849998,415810,32,236988,237189,275,29,5559,33,5452,10133,87671,0,0,0,1
55381,9133,458442,41,178088,710864,361806,38,182228,185590,568,294,4853,293,4847,13599,118971,0,0,0,1
51963,8530,428447,48,266743,1118312,518372,116,286641,284544,6444,27,766,30,673,7425,64498,0,0,0,1
50883,8351,414751,34,68417,287161,130831,60,100791,100274,1023,36,5534,28,5926,123,22290,1,0,0,1
101221,16672,896006,465,158127,715624,322843,241,355153,362437,374,23,4434,27,3892,124,35247,3,0,0,1
69835,11460,629866,70,233252,983170,450291,284,487950,482866,1203,1832,5034,1898,5201,104,28540,4,0,0,1
42721,7306,357538,30,212902,882361,419298,488,376147,376248,855,2025,8037,1979,7894,7132,62055,0,0,0,1
56863,9255,531396,52,179114,712909,364041,64,178034,181373,993,1754,6995,1765,6962,11358,99094,0,0,0,1
28818,4689,231686,22,236632,973523,458920,68,178041,181220,858,218,1027,221,1101,9388,81451,0,27,4,1
42543,7287,358709,25,191120,797807,410973,29,237960,235212,4220,25,8213,25,8070,6998,60998,0,26,14,1
60413,9873,538644,78,301478,715002,378568,41,202301,202346,2534,28,2796,28,2789,11742,102222,0,17,8,1
25893,4235,227181,21,425126,996444,512084,40,180347,184456,503,15,695,13,820,2895,24444,0,2,0,1
40493,6881,358525,56,358021,846076,433092,69,227486,224337,4747,27,6584,30,6951,7088,61801,2,1,0,1
62393,10184,575784,35,207214,458046,248587,37,202765,202549,2430,245,3944,245,3382,10279,89022,1,4,0,1
29395,4852,245740,78,334476,1372065,672974,58,176655,180093,854,10,688,8,752,7342,63766,0,7,1,1
41449,7075,357096,64,267139,1116357,518653,32,237624,235213,4229,22,7101,25,6976,7009,61274,0,3,0,1
67444,11051,595094,23,178238,709306,361912,25,214067,213858,1828,215,3185,268,3202,7048,61220,2,4,0,1
37099,6118,318010,28,234504,966605,454705,44,180122,183646,534,12,698,14,774,10398,90004,2,1,0,1
24852,303,362964,347,152751,651098,299434,63,262519,259325,6233,146,5200,147,5095,7375,64163,1,0,0,1
36812,165,522840,343,164669,711414,336624,23,141622,142040,468,284,5735,286,5702,6650,58578,1,0,0,1
27984,150,410779,338,237807,958417,458090,59,179679,183085,941,13,738,16,832,10320,89935,2,0,0,1
41019,6946,358051,55,209978,920666,416286,96,301263,298781,5065,282,8189,282,8027,9259,80819,2,0,0,1
60838,9958,569399,28,178255,712211,361764,56,219402,219786,2285,231,3090,232,3083,7035,61392,0,1,0,1
29030,4726,254241,63,221243,959753,427704,37,180948,184217,524,22,1027,25,819,8716,75829,0,0,0,1
42557,7300,358375,24,213870,880181,422181,55,245002,243301,4028,188,6143,242,5998,9739,84532,0,0,0,1
67355,11017,595866,27,177446,842327,416202,27,196269,195418,2808,220,4356,166,4351,9910,85868,0,0,0,1
30537,4952,269211,41,269233,981672,464516,75,175234,178616,871,1310,3549,1358,3712,6892,60430,0,0,0,1
42671,7316,358810,26,195593,851198,385806,28,269763,267300,5991,2182,9977,2167,9951,9435,90171,0,0,0,1
57683,9393,499050,22,178089,707273,360755,21,140925,140824,271,567,2288,544,2115,12565,101747,1,0,0,1
36407,6008,326871,21,229628,1004649,445948,43,180360,183629,754,68,1180,67,1283,140,26445,4,1,0,1
42671,7288,358610,27,218318,929871,428956,27,273334,271042,5919,185,5747,190,5814,124,34811,6,1,0,1
66970,10955,623269,90,342943,710174,484394,23,120566,119927,242,27,4664,27,4466,350,124862,36,0,0,1
27290,4351,230244,49,466519,1000829,627401,42,181503,184772,535,71,1035,76,1101,7083,61887,0,0,0,1
21250,201,360876,242,377569,799396,513925,75,251814,249461,3581,365,6252,361,6149,12884,112247,1,0,0,1
36743,126,611620,282,179128,715832,365150,23,212207,212320,3593,28,4954,32,4906,9578,82993,2,1,0,1
16303,72,259549,152,229148,957436,441716,37,182780,187086,523,81,1025,97,1335,7849,68725,0,4,1,1
42256,7183,363009,40,163423,665009,320842,26,244514,241085,4147,50,7290,36,6898,9638,84049,0,4,0,1
63411,10329,576723,56,172193,705953,350501,21,159786,159489,2191,24,2731,22,2733,6857,59772,0,3,0,1
34241,5628,289921,22,236066,963135,456715,154,321749,329630,311,10,694,11,766,6788,59793,0,1,0,1
42650,7239,359812,46,178723,796918,350939,232,450551,444384,1174,159,5262,156,5120,10504,90961,0,1,0,1
56854,9222,498656,47,179061,834631,362417,546,382982,383106,1760,171,4848,174,4853,3809,33203,0,1,0,1
32157,5266,289276,22,237383,971585,460109,34,180252,183497,581,11,973,13,817,6913,60559,0,0,0,1
42703,7285,358021,27,227675,962397,450057,24,250711,248247,3323,39,5263,43,5272,9591,83200,1,0,0,1
63009,10304,570581,22,160597,736043,378869,49,207996,208180,3241,33,4657,30,4464,7799,67462,0,1,0,1
30432,4992,253531,71,259703,1008622,499266,71,333896,338866,2248,16,679,16,738,8591,74697,1,1,0,1
42745,7278,357298,28,206443,886448,434690,25,340179,336375,4630,126,8807,128,8682,6728,59128,0,0,0,1
63726,10360,572122,75,216780,959158,527394,37,181022,184213,612,34,1156,33,1147,8856,77085,0,0,0,1
36723,6040,312208,22,201105,795709,271753,50,233391,231035,3952,1347,3562,1398,3555,10713,93566,0,0,0,1
21876,126,362415,184,173798,707555,353636,22,207532,207182,3009,2222,9658,2177,9449,7081,61824,1,1,0,1
30358,186,506396,321,222481,940258,433068,71,178296,182198,956,1682,5180,1684,5171,10539,91262,1,2,0,1
37069,95,356455,59,166581,705211,325123,31,244665,241754,4698,292,1803,347,1875,9726,84063,1,2,0,1
33687,3137,355716,2576,172189,709835,349196,54,201436,201381,2784,80,5298,23,5156,7119,61999,0,0,0,1
41008,4539,492979,3232,230929,962894,448675,53,181796,184569,596,26,4760,29,4769,8722,76034,1,0,0,1
24178,4506,360730,2931,182623,774819,360513,63,230851,228116,4527,13,714,13,804,10600,92482,0,1,0,1
37070,2941,358321,2256,336623,721344,479328,23,209675,209480,2069,241,8952,244,9180,6949,61079,0,1,0,1
39123,4604,492113,3290,486184,990060,652112,81,173181,176869,890,33,841,33,494,9176,79403,0,0,0,1
18909,3430,264263,2060,388781,856838,531792,44,228388,225474,4547,16,654,18,749,11993,104425,0,0,0,1
37643,3037,357124,2324,175605,715092,357958,40,205139,205038,2523,246,5781,244,5878,6014,51616,0,0,0,1
39421,4730,510179,3251,261907,1110758,508185,75,314038,320003,555,136,5629,139,5349,127,35192,11,0,0,1
19411,3600,275942,2126,165200,700449,323108,157,496075,492019,2456,68,1033,15,1108,20775,112763,155,0,0,1
63555,5919,690713,4076,176801,708081,359461,32,373918,373417,557,30,7653,33,7746,8992,35282,79,0,0,1
21360,3600,432610,2819,225558,967642,437098,37,180744,184354,496,8,1770,5,1493,8479,32424,34,0,0,1
35002,2964,356578,2431,200026,834378,393368,150,256548,254069,4688,16,637,16,757,14478,48995,25,0,0,1
40865,4726,494000,3035,173906,709468,353425,25,214287,215036,3396,161,5168,168,5120,9067,36845,25,28,0,1
19979,3648,283087,2110,231777,990949,450882,179,354760,362489,352,36,5636,31,5501,8370,31493,20,37,0,1
4210,1148,91067,566,201213,823179,394088,514,596199,589771,2224,132,1348,133,1481,8979,35668,32,32,0,1
18104,3934,325920,2772,177227,711000,361180,73,177087,180647,855,225,6473,225,6747,3173,61970,7,0,0,1
27299,5884,417555,3800,233674,962303,455187,127,311602,309165,5347,21,3465,20,3003,5219,59970,40,0,0,1
34428,2857,363576,2206,236374,991056,463745,35,193915,193935,1901,1326,3296,1375,3479,3281,27288,21,0,0,1
45578,5567,595728,4168,315451,714439,392864,119,172518,176290,1330,2369,8895,2358,8689,8106,70038,1,0,0,1
13399,3474,222988,1784,444432,983509,530859,45,273747,270548,3566,1525,6204,1503,6215,10357,89980,2,1,0,1
42772,7334,359385,25,374681,898390,464848,35,140715,140640,3238,15,755,18,869,6595,56988,2,0,0,1
57515,9387,497651,24,177364,708099,360856,34,179140,182303,527,25,6740,26,6549,7092,61744,0,1,0,1
43813,7239,421368,119,232020,967029,449546,99,171977,176431,1581,276,2990,277,3013,8814,76315,0,0,0,1
42676,7229,367536,40,178926,759609,350807,49,283225,279660,3385,13,964,13,791,7220,63157,0,1,0,1
56854,9322,510281,24,177403,704553,359272,39,215291,215496,3531,19,7737,23,8200,7128,62046,2,1,0,1
28252,4585,239227,22,232897,1012454,452784,34,322379,328949,342,175,2446,170,1956,9172,79156,2,1,0,1
42471,7264,356701,23,166349,677047,326320,569,549436,544102,2916,57,1108,57,1190,7893,68862,4,3,0,1
55186,8940,504009,73,176426,711946,360597,116,145890,145440,2210,50,9239,55,9672,6721,58933,0,0,0,1
26634,4316,251363,45,233984,987498,451926,38,179288,182851,724,17,1217,13,625,9987,86800,0,0,0,1
41952,7091,356276,43,167841,680226,328525,76,278959,276278,3392,12,686,11,746,5102,43736,0,0,0,1
57139,9354,510744,22,179728,716548,365769,58,205478,204892,3708,281,8252,285,8276,7099,61768,0,0,0,1
28328,4621,238289,62,223643,981177,432311,43,181004,184559,522,23,1620,20,1458,8926,77331,0,0,0,1
42607,7279,358983,27,173457,706712,340084,64,235314,232886,3528,15,634,13,757,7494,65343,0,0,0,1
55107,8983,497542,45,176557,701902,357602,144,239171,239345,4312,23,8558,25,8607,126,54707,2,0,0,1
38005,6183,341263,45,275896,1169888,540202,35,179954,183311,534,20,1317,18,1080,121,57283,13,0,0,1
42649,7299,357780,28,144882,617155,281557,47,230016,227460,3544,99,1108,100,1174,100,28897,2,25,3,1
54440,8833,501398,59,173335,710045,352160,101,203377,203893,3747,31,5646,35,6238,6678,58938,0,17,14,1
26875,4419,240171,21,231854,968032,451632,37,179753,183549,924,21,4537,16,3797,10273,89152,0,22,4,1
41086,7087,355564,66,201154,823492,393781,45,234734,232193,3504,1330,3520,1364,3717,6801,58641,0,30,17,1
56990,9241,500359,68,679189,1412219,958225,25,185338,185213,3267,1973,7816,1961,7834,7132,62083,1,13,14,1
37268,6149,321686,28,933288,1805700,1270072,100,175332,180057,1096,1660,6992,1659,6783,10619,91754,2,14,4,1
40082,6887,358764,97,179321,713357,363095,59,238057,234000,2936,384,2024,390,2160,2913,24970,1,27,19,1
64169,10426,570144,44,230101,967789,448084,29,209076,209506,2595,37,5410,35,5220,7001,61309,0,18,14,1
44572,7367,385932,34,189391,797252,370721,35,180021,183790,545,179,4645,177,4680,9547,82562,0,21,4,1
42653,7298,359505,28,179288,709801,363241,57,268225,265725,5416,16,649,17,777,8316,72005,0,25,18,1
65447,10678,588988,23,223383,966019,433014,28,125241,124824,264,33,8924,36,9264,7058,61444,1,15,13,1
29090,4741,251770,41,175741,721300,345554,164,316867,322157,321,236,1427,234,882,9291,80053,0,16,3,1
223866,507,975540,88,97898,743842,255958,2533,100947,102138,6449,4475,13464,4686,14264,108417,958999,250,250,101,1
145265,1115,675650,479,170999,1261327,356819,4953,177813,176991,11213,5394,20376,5328,19812,3648,64998,281,325,6,1
348971,2312,1660468,948,152332,1030434,387875,2510,148259,148260,12306,4392,19590,4368,19581,2997,52818,219,233,7,1
111511,476,495689,154,170264,1112182,607984,2401,182506,182503,9011,3312,12860,3285,12925,3245,49701,207,240,11,1
115797,114,475703,21,162308,866860,723258,1137,158006,158008,4064,2137,9288,2112,9208,3174,60261,240,229,5,1
111235,215,478626,35,161259,829660,722348,1467,148134,148133,5176,1943,9823,1947,9809,2917,53937,225,231,4,1
112079,192,481573,28,155670,855325,736397,1224,148302,148302,4358,1538,7782,1537,7774,2913,54866,225,232,7,1
107576,241,475874,41,152432,841557,718091,1504,138266,138266,5527,1420,7982,1405,7990,2996,51067,209,197,12,1
117601,289,498721,76,148384,837842,695674,1318,147908,147908,4249,1345,8032,1328,8039,2850,54278,222,238,3,1
118414,133,488010,23,140699,935674,630315,2282,127785,127785,6067,1485,8375,1579,8374,3238,59114,232,210,8,1
121297,131,496593,21,197411,1055064,737033,1609,161108,161108,5774,3369,13253,3396,13331,3173,57843,244,231,7,1
107788,167,467948,45,159223,965374,632747,1901,186152,186398,6423,3787,13233,3779,13199,2880,54201,222,226,3,1
116013,127,475791,21,166542,995452,671421,1893,170610,170365,5987,3144,11031,3133,10973,3015,56567,225,202,5,1
110809,193,477081,41,145618,943179,662507,1562,161343,161344,5155,2903,9042,2924,9494,2923,52436,213,209,6,1
115155,129,473673,21,154194,948397,672206,1420,162847,162845,4917,2977,9878,2966,9424,2926,55308,225,63,3,1
103447,390,471457,144,170389,947178,710460,1731,128639,128639,6005,3221,11400,3211,11495,5850,72599,117,225,22,1
119207,182,521815,32,158981,1015921,646514,1620,172884,172885,5486,2711,8659,2715,8588,106787,855240,59,15,5,1
117066,118,459155,21,161551,1018344,694710,1614,149920,149920,5965,2968,9609,2982,9614,6182,167067,24,237,234,1
110373,118,464705,21,166733,960404,683036,1550,159960,159959,4820,2345,9350,2288,9312,2358,54582,73,1949,1793,1
132753,139,550251,21,160457,1012338,634511,1910,177658,177657,7013,3335,12781,3399,12831,3229,61130,74,74,66,1
120945,163,528237,28,145074,936895,688615,1710,171793,171795,5463,2917,9427,2909,9428,3261,65180,9,14,9,1
121183,259,510422,70,131871,970592,613377,1396,139909,139911,4478,2799,8261,2771,8252,71117,558833,274,3,3,1
124523,130,513160,21,150424,1059793,684053,1439,144334,144333,4789,2462,8241,2470,8237,11773,115633,14,0,0,1
109293,215,490783,45,141107,1027040,655383,1314,143067,143172,4292,2746,8024,2749,7993,9506,101031,11,3,2,1
124987,139,558554,30,140381,948629,658156,1437,141336,141228,4506,2737,9017,2733,9050,11213,95033,5,2,11,1
110159,251,500620,29,152883,950000,711830,1436,134954,134956,4805,2689,8306,2692,8314,9489,84152,11,0,4,1
109642,206,505479,34,144462,936088,671838,1213,157924,157923,4481,2646,7847,2644,7828,10503,92945,5,1,3,1
117519,232,506011,50,117547,945771,606483,1190,148116,148117,4571,2502,7521,2486,7525,10030,87149,7,1,0,1
122610,139,516214,21,112846,987844,475602,1520,121762,121762,6196,6296,14786,6326,14771,9413,96295,10,0,0,1
153797,162,639699,20,119798,911802,287055,1315,110672,110671,5582,4738,20739,4748,20735,11130,89833,6,0,1,1
84475,157,359004,27,134760,857637,254916,1911,100069,100072,10311,4919,25222,4905,25254,12687,91376,4,0,0,1
94084,1499,497800,757,130885,825909,249146,1831,104487,104485,12409,4880,28503,4833,28496,12656,94388,2,0,1,1
472569,1364,1981936,435,123691,1053645,270980,1881,104919,105164,12435,4504,25713,4504,25744,12836,92882,2,3,3,1
91066,1204,432801,561,35570,414402,73855,1957,109811,109565,12759,1878,7635,1811,7587,10832,77011,8,1,0,1
91186,446,393384,128,152089,707925,371292,2291,100738,100738,8829,1119,5493,1280,6170,12320,90495,3,0,0,1
92163,81,375424,20,192455,1245990,460367,1784,83388,83388,6078,4748,27785,4718,27304,8219,134560,5,3,2,1
90728,77,368841,21,136935,936895,395083,2273,152103,156116,4222,1995,6482,1915,6501,4079,101661,21,10,3,1
93328,205,390689,49,84689,841464,224593,6563,1054425,1052377,18845,1727,9145,1774,9093,1942,45689,65,216,154,1
91043,81,370832,21,207286,1487632,526714,2102,215579,214701,5809,5499,21374,5543,21422,1911,40778,56,1972,1793,1
90048,120,369264,29,101902,841561,215535,1750,189396,189189,4103,2330,7939,2228,7927,1047,21890,4,53,49,1
88830,207,370539,33,39198,293667,81364,857,168427,167927,2266,669,7547,624,7541,976,6501,2,14,4,1
95493,307,399864,110,34020,166932,70992,1162,182969,183659,2697,351,7962,343,7959,8056,51721,280,2,4,1
91161,83,368914,21,44139,226077,92272,708,170809,170167,1389,598,10312,598,10327,2241,14188,43,2,3,1
90908,86,369079,20,34731,164691,72425,955,164402,164357,2356,838,13548,840,13519,2559,18298,21,3,1,1
90645,86,368135,20,33604,169864,70016,910,191851,191813,2269,432,10585,428,10590,38313,304392,43,2,2,1
91032,78,368663,21,36805,187742,76437,780,165595,165632,1307,369,8867,372,8969,14719,104690,6,1,1,1
91342,96,395449,20,38385,199872,78997,505,158780,158727,443,856,11393,856,11300,13719,100939,3,5,0,1
86853,157,376659,48,33319,160453,69631,533,150635,150598,664,641,10983,646,10991,6875,86075,13,0,1,1
89274,262,561281,55,37743,182367,78422,707,148538,148825,1004,330,8404,326,8390,8664,88310,10,0,1,1
88160,66,199316,21,33065,159810,69671,397,158736,158443,799,667,9151,667,9176,10475,90396,8,1,1,1
85100,147,358905,28,41330,216210,86625,301,157486,157727,688,741,11788,739,11859,10626,88707,6,0,0,1
92562,1472,497071,744,39405,192612,81671,833,116987,116508,2214,407,8961,409,8906,13370,123660,15,1,0,1
481105,1613,2049521,592,33708,155442,70346,1852,140963,141750,12882,347,7771,344,7767,11322,90177,6,0,0,1
100502,805,438952,323,33490,155218,69887,1928,138465,137789,15570,199,7504,198,7441,8269,88354,9,2,1,1
93300,289,388232,65,33733,156115,70950,1939,128947,129103,8999,1089,9575,1094,9593,11151,89047,5,2,0,1
91720,92,373659,23,33955,155140,70328,2234,150580,154471,3630,394,9192,387,9182,12387,89250,3,1,2,1
92695,193,393003,75,38318,218332,78852,6367,1046551,1044933,18906,492,7928,494,7937,12942,97389,4,4,6,1
91348,84,371992,21,34490,225420,72175,2004,225523,224479,5339,202,7154,206,7157,12696,92099,3,273,221,1
88172,239,369674,92,45575,362999,95298,1748,180078,181039,4514,197,7251,193,7255,12562,90923,2,1979,1852,1
88775,197,374203,63,35276,204191,73432,991,169732,167960,2486,3651,17486,3654,17548,12217,87347,2,66,51,1
91223,82,370908,21,29034,134902,61317,897,185758,186457,1961,3082,24827,3086,24894,4303,159499,1,7,3,1
90538,120,369921,34,147816,707622,367570,785,170032,169528,1337,3423,30814,3415,30701,3193,54652,43,2,0,1
89144,208,368583,31,1022952,5120493,4639355,790,166860,166761,1316,3431,30412,3440,30436,1657,39696,55,3,1,1
90956,87,368516,21,204716,869068,851533,952,190081,190031,2306,1612,11947,1609,11924,1752,42515,42,1,0,1
91152,82,370098,20,201462,780994,823423,1555,154870,154950,4324,349,3091,481,3497,679,10924,2,0,0,1
94717,88,388540,21,179427,787214,854055,769,158079,158042,1170,5536,31185,5533,30598,916,5643,3,6,1,1
85128,207,373943,69,168419,741314,821777,464,150959,150843,388,1904,7022,1830,6988,8022,52257,270,0,1,1
90920,100,385653,20,179215,735899,824077,623,149515,149663,669,1439,9327,1461,9364,2151,13935,36,0,0,1
90177,98,386142,20,171961,731547,816861,426,155817,155848,697,4084,18914,4004,18703,47388,367789,53,0,0,1
66812,145,296017,40,175195,742119,793281,492,156014,155929,1166,280,2697,270,2671,15785,111715,3,0,0,1
84850,142,357643,32,178202,743123,847187,424,113729,113482,446,1072,6569,1073,6602,9938,90128,12,0,0,1
520440,3341,2312876,1386,149856,731051,800929,1368,128349,128328,7672,653,5257,657,5539,7065,87546,11,0,0,1
558495,2383,2410857,870,148125,731119,793133,1984,134066,134652,15448,726,8625,720,8340,8183,80521,11,0,0,1
103592,1016,453192,438,149440,736850,796049,1819,135814,135202,15215,478,6098,478,6083,11622,93268,7,0,0,1
97716,280,405280,63,163125,763991,850102,1084,68721,69023,2138,531,4725,538,4978,9909,94306,13,1,0,1
88091,212,370754,88,154549,730661,811566,352,18369,19557,2337,430,5520,424,5256,10933,88918,3,4,4,1
91328,89,369814,21,107570,733410,676438,23707,660388,659568,72804,298,3169,298,3185,10492,91162,6,13,3,1
91264,82,370015,21,132191,743870,394118,1985,60685,60683,8075,514,5518,536,5576,7587,86923,12,210,152,1
90769,80,368482,44,151844,839979,277280,1901,59746,59747,7214,864,9312,842,9258,12651,89840,3,1941,1813,1
89915,204,373949,32,155505,756164,318806,1126,46591,46590,4805,202,2253,202,2234,12614,91038,2,61,50,1
93604,246,414865,102,149237,707516,366781,714,36774,36773,4475,222,3376,221,3383,12829,96981,3,6,7,1
87339,202,379769,62,1033040,5095056,4747753,610,36669,36669,4302,206,2483,206,2488,12864,92206,3,7,3,1
87301,169,383113,26,217073,877591,861887,496,36007,36008,4361,207,3130,208,3131,12480,90506,3,5,2,1
84388,83,348819,20,199435,822719,862574,575,40267,40266,4837,219,2186,219,2182,10008,115260,2,2,1,1
83425,203,362993,49,164772,747902,777573,623,39814,39814,4094,541,5169,577,5288,5123,134099,4,1,1,1
127491,1524,628717,779,177553,736126,826674,533,36687,36687,3763,3068,15975,3104,16160,1894,41785,64,0,0,1
99447,884,432197,331,173433,740632,812646,1049,45550,45551,4597,4100,30220,4032,30224,1512,43458,57,2,0,1
134257,979,585088,335,163624,732086,774530,742,39365,39365,4620,4049,30733,4051,30804,1690,33907,13,0,2,1
239034,485,999901,102,189668,745594,846856,568,35435,35434,3769,1997,11227,1992,10881,1335,8796,10,1,0,1
106144,167,432878,27,164719,732023,819329,499,36120,36120,3963,2210,9867,2239,10093,8116,52835,278,0,0,1
91876,97,372982,20,149430,734295,801832,505,34978,35224,4723,8172,53095,8153,52946,2393,15147,43,0,0,1
90683,144,378631,44,148837,730961,796420,491,34630,34384,5791,1149,8785,1158,8716,2532,18366,24,0,0,1
94743,158,393552,30,154742,766213,828835,489,35476,35476,4973,1004,9424,999,9297,36408,291522,39,1,0,1
89679,264,376405,76,158062,732481,819724,2437,151402,155044,3820,530,4839,507,4789,12403,82478,12,0,0,1
90474,184,376014,55,155634,730225,826118,4180,205546,201944,13846,517,5716,519,5740,12364,87856,13,0,0,1
89259,157,370077,30,99560,739335,631008,3410,145154,145057,10941,361,4430,358,4426,12308,89498,7,0,0,1
89259,174,369466,35,151480,810526,384003,3929,148804,148686,11763,361,3907,363,3880,9534,83734,17,1,3,1
91072,89,370914,20,135604,753614,248777,12603,277181,277736,33848,582,6325,582,6346,6832,84984,26,9,4,1
90453,81,368725,20,147957,755094,306200,1217,40199,40197,4418,328,4112,327,4107,9551,86558,19,228,177,1
90784,80,367902,21,153604,715846,372191,646,36517,36518,3787,192,2073,209,2298,11424,87474,12,260,339,1
8072,2288,232716,1715,178761,739938,366759,47,466633,474398,1579,231,1222,242,1338,15562,136244,0,0,0,1
76601,10247,1286923,5202,268669,1080251,521500,35,181948,185992,585,139,2512,137,2340,7086,61587,0,8,1,1
30035,3378,630147,1591,137680,538111,267175,86,812100,809128,3299,57,517,48,499,7159,62429,0,6,0,1
26030,1863,480756,1008,310295,714493,387228,34,182468,185866,531,19,690,16,731,7093,61732,0,0,0,1
25216,2593,507345,1658,352839,792722,420919,23,109255,106612,1565,27,1814,28,1681,9340,80786,0,0,0,1
26124,1730,477786,953,176827,710366,359014,199,318547,325381,339,14,675,13,755,7986,69332,0,1,0,1
22949,3977,491273,1770,112029,487130,213351,365,351601,346789,954,11,2798,10,2635,7982,69131,0,0,0,1
3974,1004,72071,472,171354,711220,348185,47,175800,179042,806,1566,4039,1625,3971,2790,24208,0,0,0,1
13787,3302,245688,1997,115091,482179,219777,25,110968,108023,1657,2887,8602,2949,8519,139,22471,9,0,0,1
43003,7366,361201,28,178202,712079,361870,49,177860,181440,872,12,664,191,1011,771,199892,12,1,0,1
38731,3389,359913,2411,114466,461364,216910,32,112358,109686,1732,268,2543,93,2135,7012,61213,0,1,0,1
45207,3679,353402,2562,171348,708328,348953,78,176811,180611,1016,16,1426,19,1492,133,31879,7,0,0,1
37365,3149,356675,2366,244936,972174,476998,36,180668,184126,545,11,2557,8,2427,78,39933,9,0,0,1
50052,3389,347011,2358,179345,715295,365229,112,170654,174006,1566,210,998,211,1074,7098,61783,2,0,0,1
37853,3165,355669,2237,111658,447833,210999,26,187617,185520,1647,14,2797,16,2661,4588,39432,1,0,0,1
25386,3571,303948,2291,177626,709749,361046,39,181453,185297,513,198,940,195,1058,7094,61845,2,0,0,1
8959,2111,167143,1451,555519,2183937,1089589,47,188474,185654,2014,63,2646,63,2461,9355,82416,6,1,0,1
14357,3217,240018,1985,1064600,4221885,2097183,70,172650,176230,1033,13,714,17,820,8604,74346,0,0,0,1
81552,258,362121,58,170398,711341,349228,36,180522,183940,553,13,2646,10,2472,3879,47858,3,0,0,1
131667,496,572246,155,122739,491703,231239,39,180917,184223,563,68,1448,67,1128,84,24229,0,1,0,1
9043,1964,142970,1126,178956,711925,363205,35,326850,331038,922,27,2581,29,2677,12376,108001,0,1,0,1
13416,3212,237262,1993,113444,458055,214709,136,323185,328962,336,325,1987,328,2100,6821,59489,1,1,0,1
3880,1029,70784,465,179313,715961,365046,389,336220,331749,914,14,2616,14,2432,9246,80276,1,0,0,1
14892,3415,293564,2087,105147,468430,199087,34,180912,184814,607,10,665,13,772,8075,69908,0,0,0,1
7333,1750,144081,1251,177519,709416,361867,482,283126,291569,1224,16,2580,16,2422,7902,68656,0,0,0,1
14464,3211,247883,1987,179352,770946,347330,249,462182,456881,535,18,798,18,857,6352,55504,1,0,0,1
80399,271,355853,48,171041,711198,348529,36,180804,184442,526,16,2776,17,2655,7410,59773,1,1,0,1
74632,627,355164,185,187489,752182,364098,40,181270,184647,485,12,655,14,735,50705,440171,0,1,0,1
95575,109,394175,20,176839,704917,357773,125,194411,182456,774,18,2272,18,2144,7121,62069,0,0,0,1
37840,3091,359289,2334,172449,739229,335034,67,182797,180697,1504,68,1272,69,1114,4237,36357,0,0,0,1
