Branch-instructions,Branch-misses,Bus-cycles,Cache-misses,Cache-references,CPU-cycles,Instructions,L1 dcache load misses, L1 dcache loads,L1 dcache stores,L1 icache load misses,LLC-load-misses, LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,class
3268,314,26920,24,28312,170676,48917,1031,47799,47798,4542,328,5587,332,5758,682,8022,0,0,0,0
3952,405,46936,65,15738,76311,38114,642,40389,40390,3756,316,5120,321,4949,651,7387,0,0,0,0
7134,925,112275,867,15407,69103,36978,549,38455,38454,3585,820,5486,828,5511,642,7533,0,0,0,0
3717,397,41521,116,14961,64860,36075,640,42263,42264,4413,525,4899,513,4889,653,7296,0,1,0,0
3036,292,22626,26,18805,110428,43760,669,44026,44025,4326,506,5145,510,5154,726,8620,0,0,0,0
3036,292,22706,24,34511,313922,74387,669,41353,41354,4179,545,4872,559,4926,742,9315,0,0,0,0
3958,453,63025,120,51767,682125,134234,577,39610,39610,3605,1034,5467,1028,5362,685,8200,0,0,0,0
3134,289,31681,29,17181,76355,41012,564,38849,39170,3642,654,5918,663,5933,647,7263,0,0,0,0
3157,302,28602,24,18667,109988,44039,656,45399,45078,4498,1164,6906,1182,6974,699,8012,0,0,0,0
3699,351,41257,38,16966,80560,40100,528,39510,39509,3921,697,5831,698,5775,644,7386,0,0,0,0
5340,675,67414,389,15413,68485,38003,1089,57331,57580,6195,1171,6621,1153,6715,646,7388,0,0,0,0
4715,581,35509,27,16268,86034,37011,756,41415,41166,4187,950,6181,932,6095,636,7262,0,0,0,0
4618,591,31986,25,16675,82986,40558,576,40610,40611,3855,529,5015,558,5078,765,8858,0,0,0,0
4935,635,46750,74,15817,60661,36810,530,38593,38594,4506,793,5393,789,5314,645,7419,0,0,0,0
6002,756,50824,81,15331,61868,36807,513,38863,38863,4151,964,6440,962,6465,637,7419,0,0,0,0
4973,648,39882,42,15330,73241,37703,1123,49070,49070,5124,582,5282,580,5246,686,7821,0,0,0,0
4617,590,29739,24,19342,112301,43889,759,43346,43343,5037,635,5863,604,5864,745,8173,0,0,0,0
4963,625,33268,24,41144,392267,84480,772,46061,46063,5440,1523,8547,1575,8592,817,9742,0,0,0,0
8874,1203,112146,842,62229,903062,173533,565,38389,38389,3980,986,6235,1056,6270,702,8200,0,0,0,0
5182,656,35551,26,62966,827911,150842,533,39058,39058,3578,1007,5931,911,5949,693,7823,0,0,0,0
4800,599,33182,25,64153,667758,148733,698,41965,41965,4322,769,5442,779,5375,635,7263,0,0,0,0
5383,682,50844,98,61992,898630,143859,543,39566,39565,3931,763,5331,744,5309,745,8702,0,0,0,0
4800,585,32166,25,22793,189073,54154,537,39251,39252,4042,589,5072,596,5105,640,7262,0,0,0,0
4842,600,37284,25,18397,118265,43319,671,42623,42623,4276,582,4727,563,4761,702,7979,0,0,0,0
4800,598,36466,25,15337,72138,37560,564,38486,38486,3874,277,4847,286,4795,695,8299,0,0,0,0
4790,601,38960,31,15861,65734,36855,525,38910,38910,4884,1559,9107,1597,9149,646,7386,0,4,5,0
6544,803,66649,75,16477,70945,39444,620,43297,43296,5252,1543,8685,1508,8643,647,7386,0,346,352,0
6062,750,56521,52,16685,96056,41362,647,42000,41999,4437,344,5484,337,5492,616,7008,0,411,457,0
4782,605,32145,25,38743,354780,78581,645,42105,42105,4456,264,5073,256,5034,652,7420,0,400,458,0
5113,643,33939,24,57277,785328,148253,610,40613,40614,4799,306,5509,314,5559,728,8615,0,348,421,0
5740,690,49794,53,16501,68255,39601,600,39094,39093,4144,2330,11944,2360,11991,791,9678,0,246,238,0
5089,645,37272,25,16644,77387,39951,561,40165,40166,4203,534,6557,496,6477,647,7386,0,278,322,0
4758,604,33398,25,20050,148283,46730,524,38592,38592,4221,364,6247,357,6236,591,6827,0,254,269,0
7989,1189,110790,602,14980,73407,36080,502,38599,38599,3880,227,4891,252,4945,599,6860,0,231,254,0
4846,591,37125,26,15342,65495,36818,511,38862,38862,3575,491,4769,492,4760,643,7419,0,248,290,0
5203,664,38820,27,18248,102036,42656,707,46138,46137,4766,1353,6622,1354,6592,707,8012,0,332,380,0
4744,613,34872,24,15353,69670,36814,563,38369,38370,3716,696,5433,691,5504,674,7753,0,369,435,0
4850,599,34311,25,15342,67574,36812,550,39360,39360,3810,527,4895,512,4814,657,7833,0,442,370,0
6053,751,65868,93,15343,63979,36812,1158,48449,48449,4765,527,5721,524,5746,640,7386,0,2,2,0
5693,684,46026,47,17158,91104,40388,700,41362,41361,4022,163,4913,163,4956,639,7420,0,2,1,0
5407,691,37756,30,30658,246256,62809,701,44155,44156,4222,1382,7996,1406,7950,648,7388,0,0,0,0
5113,642,40332,31,61241,859027,156824,601,40577,40578,4051,716,5196,708,5209,681,8035,0,0,0,0
6222,1053,67689,271,64206,911243,165855,561,38884,38884,3993,556,5272,538,5250,739,8646,0,6,7,0
4666,593,34596,30,51446,604001,107328,542,39076,39075,4972,509,7432,502,7426,720,8260,0,16,5,0
4642,595,36110,25,69969,906741,170153,623,42231,42230,4502,215,6372,222,6375,600,7381,0,1,1,0
5474,713,59204,57,31595,335651,74834,676,43411,43733,4376,728,6276,750,6287,631,7904,0,0,0,0
4432,561,33428,24,18768,106849,44200,551,40296,39975,3929,562,4776,550,4768,664,8515,0,0,0,0
4498,576,33165,25,15341,61908,36814,586,41257,41259,4178,420,4937,438,4938,631,7904,0,0,0,0
7605,1124,100316,466,15330,63307,37710,520,39528,39526,3570,629,4776,625,4784,585,7348,0,233,204,0
5493,707,48360,75,15814,71033,36812,520,38690,38690,3660,530,4782,532,4864,644,8260,0,567,423,0
6054,809,50606,70,15336,75614,36812,546,39029,39029,3756,876,5615,870,5508,552,6986,0,744,803,0
5175,684,42765,42,19310,116773,45399,534,38690,38691,3795,645,5082,653,5097,556,7387,0,367,398,0
4746,629,32174,24,41142,437888,84078,623,43833,43832,4654,700,4842,699,4826,553,7386,0,381,437,0
4772,636,38317,25,44272,579520,122196,688,43246,43248,5128,649,5312,647,5316,556,7386,0,364,325,0
5894,729,61399,54,16488,66952,39591,650,45776,45775,4799,967,6353,975,6381,736,10469,0,345,236,0
4776,598,33418,29,18732,119937,43566,550,39185,39184,3668,2200,9042,2230,9122,619,8233,0,0,0,0
4786,629,32145,24,15340,63452,36812,507,39506,39506,3804,1150,7531,1124,7440,552,7387,0,0,0,0
5393,744,51411,40,15341,68931,36816,535,38621,38870,4222,532,5317,496,5307,563,7534,0,0,0,0
5118,635,35257,24,18240,103859,42655,513,38602,38673,4028,273,5288,274,5273,518,6850,0,5,3,0
5118,675,39465,24,16487,73032,39587,620,41579,41259,4033,559,5316,601,5508,510,6860,0,0,0,0
4786,631,35380,25,14964,70614,36083,546,39167,39167,3794,822,6036,800,5958,560,7453,0,0,0,0
51723,10082,719364,4898,11838,52802,22723,2437,262930,276857,874,2674,11505,2771,11825,6977,66951,255,8,6,0
68498,11589,1271329,7321,99966,892825,187853,4607,369521,355389,3349,4270,24469,4343,24316,6691,46171,545,53,38,0
58911,10111,950846,6290,15248,106727,26942,3759,174371,174276,2116,2751,28242,2618,28509,5275,44538,469,6,6,0
31575,8520,881089,5308,21278,205877,42601,4543,172434,173080,4585,1729,28473,1676,28293,5346,51379,435,3,4,0
45812,10929,1408916,7407,16524,176268,32374,4273,109929,108780,11236,3924,27027,3962,26881,5505,40200,441,3,3,0
11996,3050,450751,1471,13775,249163,25359,190,22989,22988,3608,2221,31180,2195,31774,5085,53468,342,5,1,0
9221,2044,524094,690,13433,162958,26940,56,18097,18097,1639,2726,33854,2772,33350,4539,35530,316,4,0,0
11351,2274,587568,806,19832,227712,38000,32,14536,14536,1339,1842,20316,1846,20178,5115,28034,401,3,1,0
9817,1944,346666,647,244655,945075,410835,26,14463,14463,1518,2797,23113,2912,23621,4536,26128,389,3,1,0
9290,1638,346699,523,270641,952836,440018,25,13466,13572,1470,1893,23514,1722,23141,6188,37106,480,7,1,0
12606,2465,348067,1496,257294,1000284,429184,25,13572,13466,1305,1640,21181,1649,21286,6184,38965,480,17,4,0
10695,2089,275279,1094,272508,969565,445211,425,23107,23018,2390,1656,20984,1662,20813,5934,37996,402,7,7,0
9671,1726,250189,986,257508,933801,418326,147,15511,15600,1476,1788,20113,1779,20147,6590,42864,426,2,2,0
9251,1829,206170,687,130614,1010530,315584,34,13899,13899,1821,1510,19863,1519,19767,6522,43111,416,4,2,0
8691,1610,156913,547,337436,1099213,402795,26,13918,13919,1821,3179,26549,3234,26702,5851,37070,391,8,4,0
8516,1529,121725,509,348331,1124667,413779,27,14060,14059,1209,2551,26350,2487,26787,4448,25324,393,3,1,0
8711,1546,120963,494,281271,1274946,371473,72,17012,17012,1760,2433,25885,2498,25292,701,8086,15,8,1,0
8677,1478,144790,506,136823,1088789,362760,58,18142,18141,1960,2764,18862,2710,19037,581,6355,4,3,1,0
11174,1994,205704,1067,124654,969569,301949,39,16663,16664,1419,2203,23197,2219,23056,2283,14639,100,4,5,0
10919,2121,219196,850,176841,881734,426154,403,27599,27767,1640,3109,20485,3102,20585,457,5654,0,5,6,0
9402,1886,175986,629,52298,301552,99845,105,20441,20441,1676,2944,21204,2974,21337,1562,9708,126,8,5,0
8532,1575,132421,528,16616,142547,31899,37,18074,18074,1166,4129,21311,4228,21101,3715,24599,209,3,0,0
8738,1516,122883,474,21784,195677,49911,27,16796,16796,570,4013,23876,3968,23959,1194,11187,24,7,3,0
8517,1514,119598,461,31143,288025,68500,45,18167,18167,1980,4253,25570,4229,25595,604,7331,1,8,3,0
8658,1510,128373,469,65439,509579,157399,31,15896,15896,1111,4578,18947,4575,19016,375,6225,0,6,4,0
8510,1492,134790,467,15828,73482,37685,364,27598,27651,1710,3583,18076,3539,17958,388,5780,0,3,3,0
12500,2522,240724,1109,14603,63940,35326,104,18305,18305,1244,2380,18763,2415,18792,347,5697,0,6,4,0
10420,2110,185817,681,15345,77111,36793,117,20893,20893,2108,3702,14169,3665,14223,1654,13207,53,4,3,0
11403,2295,197592,638,20029,131054,46665,78,23268,23269,1793,4062,15909,4133,15804,4425,24422,220,5,6,0
36016,7132,606952,3123,49312,319496,107499,471,27615,26881,2998,3621,15596,3652,15703,5598,38106,445,5,4,0
64001,12138,954411,5660,16128,85331,38846,615,20901,21634,2678,4305,20722,4266,20757,6381,54436,675,4,3,0
64650,12295,944027,7785,15753,70076,35329,46,16628,16628,578,2459,22841,2366,22787,5950,57643,400,5,3,0
63611,11859,908235,3560,15343,67997,36794,37,17793,17801,567,3180,19217,3255,19264,4943,65717,297,5,3,0
62786,11920,892434,5128,14973,74706,36060,27,17894,17894,974,2067,20817,2109,20553,2197,13112,193,3,2,0
49714,9589,727001,4063,13826,61654,34167,101,20709,20709,572,2417,21044,2313,21191,590,6713,13,5,3,0
8982,2097,181393,664,14674,55301,33992,28,18042,18042,964,3673,21067,3722,21123,291,3981,0,5,2,0
9391,1954,176846,630,17423,107523,41049,25,17894,18371,422,5442,25409,5409,25492,273,3981,0,4,3,0
9413,2004,186055,637,17732,85156,42588,2388,64030,63324,7229,2852,19193,2806,18950,293,4278,0,7,5,0
8610,1678,149239,508,15399,75015,37472,165,19142,19142,1215,704,7211,699,7056,435,5122,1,7,3,0
10057,1832,176109,1001,15070,69803,36350,1325,43285,43285,3110,2501,21838,2504,22180,2801,18358,151,3,5,0
8834,1713,137863,657,18743,106650,43637,44,15193,15193,328,3287,23669,3325,23616,4886,30073,318,3,1,0
9869,1844,136834,668,18868,87260,43938,26,15384,15384,455,2752,27352,2766,27335,335,4377,0,6,2,0
9625,1783,126883,607,18634,95525,43922,81,18611,18611,545,1720,18803,1687,18677,536,6699,13,3,1,0
9155,1724,164078,571,15440,68131,37080,41,15460,15460,928,3154,21800,3173,22016,283,3981,0,4,5,0
8630,1583,115879,517,14992,70406,36184,25,15749,15749,318,1686,18821,1644,18442,270,3981,0,4,1,0
8785,1552,94653,492,19722,117990,46162,46,18017,18017,474,2425,22727,2490,22942,358,4253,1,8,5,0
8679,1539,75542,467,15366,60802,36906,424,22794,22794,754,1624,10261,1560,10156,365,4598,0,6,5,0
11214,2090,133035,1071,16586,74845,39872,39,16596,16596,482,2387,19665,2387,19538,270,4118,0,7,4,0
9112,1790,106346,666,17782,100356,41855,27,15675,15675,95,2083,13483,2090,13537,268,3821,0,3,1,0
9410,1833,122032,615,15439,62600,37236,107,21654,21654,876,2715,22904,2713,23100,249,3684,0,6,1,0
8702,1578,90777,534,15094,67550,36171,54,20392,21748,913,2451,23263,2485,23262,1045,10167,3,6,2,0
8821,1585,79455,534,15356,61061,36906,4088,251494,251339,5669,2739,18441,2743,18357,2436,17973,73,5,2,0
8519,1500,75644,515,19649,111548,45561,3847,240751,240293,5139,3134,19669,3143,19857,5438,33785,246,6,3,0
8688,1505,90305,487,20051,106985,46798,4422,291869,293290,5902,2748,28377,2757,28274,1048,7879,4,5,4,0
9814,1851,124384,642,17637,89639,41492,4149,279694,278966,5644,3708,22208,3681,21983,620,7050,0,5,2,0
11200,2132,154120,1184,16135,67945,38953,4436,288679,288307,5189,1839,16493,1822,16790,820,8312,5,2,1,0
11396,2192,165302,1177,16505,66696,39682,4555,331279,331291,5062,3431,26255,3441,26065,643,6922,0,8,4,0
8847,1733,113347,640,14624,76697,35440,5750,115637,115012,9583,2397,29781,2403,29899,608,7017,0,4,3,0
9448,1812,120064,660,14991,63541,36173,6824,175262,175565,10623,2665,21835,2685,21841,691,7830,0,4,3,0
8773,1595,97844,526,16509,80041,39683,2058,237022,238416,1063,2690,26572,2658,26705,602,6984,0,5,2,0
8619,1583,99241,512,17963,112444,44814,2088,255259,255150,1242,1874,24447,1906,24395,602,6984,0,5,2,0
9315,1711,119761,577,16518,66725,36907,2021,282584,281862,507,3125,27755,3125,27794,599,6983,0,4,4,0
10401,1928,146894,1073,15360,67117,36899,2903,138699,136925,2419,3136,24013,3105,23823,732,8157,0,5,0,0
8921,1677,110138,627,15434,66138,37094,5946,215588,215837,1063,2721,24194,2716,24278,2391,18636,75,5,1,0
8675,1573,93646,508,19429,108602,44781,2148,60949,61157,7978,2870,23102,2872,23076,5783,34892,250,3,2,0
9470,1752,100894,596,19868,100024,46610,619,36263,36432,1568,2543,21878,2565,22096,788,8443,0,4,3,0
10150,1903,116042,644,18852,91874,44426,43,17823,17823,633,3578,25714,3563,25524,652,6984,0,2,2,0
9675,1859,116391,640,15438,61495,37059,26,17894,17894,559,2788,21506,2807,21617,621,6984,0,5,3,0
8782,1540,95796,517,15431,65260,37081,62,21258,21258,668,3210,24357,3234,24157,608,6984,0,3,2,0
8693,1532,86734,458,18676,132820,43452,77,22821,22821,899,2916,20652,2905,20802,610,7495,4,5,1,0
10379,1753,136909,961,14993,78065,38944,3622,102326,102450,6927,3040,21108,3013,21191,810,7430,0,4,3,0
8888,1671,113149,602,16507,63886,36905,2642,57567,57384,5488,2862,28004,2871,27874,607,6983,0,4,4,0
8711,1567,86673,539,17778,91608,41847,53,17803,17914,585,2731,22122,2692,21843,1880,13347,99,7,4,0
9156,1694,107694,576,14991,70379,36157,634,35554,34879,2272,1434,13795,1467,14177,883,8429,0,4,3,0
9492,1870,137873,607,16139,70694,41910,1964,75302,75976,3371,3795,27154,3821,26976,859,8670,6,6,3,0
8654,1584,93064,554,16216,73220,36178,172,21993,21993,1604,2231,22266,2185,22211,2558,18166,84,4,3,0
8846,1598,86164,498,16709,90065,39614,36,17761,17761,486,2319,19685,2342,19784,6109,42061,368,6,1,0
10964,1838,121135,952,20634,106224,50253,33,17816,17824,1046,2315,23381,2291,23440,711,7050,0,6,2,0
9748,1915,112484,757,18858,83913,41670,24,19019,19019,445,2116,23834,2126,23774,680,7108,2,5,1,0
10145,1959,116848,672,15437,63031,37061,92,25060,25060,815,1169,26579,1175,26707,721,7714,1,2,2,0
8578,1577,87951,513,16506,71580,39668,358,27334,26659,1920,875,24657,854,24418,620,7511,0,7,0,0
8707,1563,89568,493,16506,67768,39677,3710,270797,272577,5067,1226,23914,1222,24262,606,6984,0,7,5,0
9014,1573,105062,534,15438,67982,37079,3842,290311,290027,5025,581,24629,583,24547,747,8090,1,6,3,0
9331,1695,110356,546,15356,60044,36905,3361,279745,278662,5819,2075,23729,2105,23709,567,6983,0,3,2,0
9706,1814,122274,599,18177,97732,42562,4140,285724,287522,5708,2364,22322,2361,22214,616,7157,0,5,1,0
12171,2434,172353,1158,15356,60773,36902,2891,192611,190945,5100,3328,25925,3363,25871,625,7016,0,7,4,0
12406,2162,153722,1447,15434,72278,37238,6400,177874,180329,8114,2308,21307,2243,21319,739,8283,1,4,2,0
10118,1989,118703,670,13952,75039,34296,3050,353429,353123,617,2530,27498,2585,27575,2515,16336,87,6,1,0
10211,1900,103319,556,14768,61747,34295,2775,328815,329445,480,1756,13093,1712,12826,4854,30633,205,5,2,0
9949,1887,98879,500,18883,109849,43979,3144,235291,232784,3582,1264,8762,1252,8752,612,6984,0,5,1,0
10882,2129,121059,658,21128,113245,48459,2874,134948,135164,953,2315,13492,2351,13684,569,6982,0,3,2,0
11568,2273,130833,665,16574,65998,39738,3076,125975,125789,1596,2881,25649,2884,25633,568,6984,0,3,2,0
10451,2356,155588,1001,15425,62641,36970,4713,180660,180300,1709,3349,22809,3358,22763,573,6983,0,4,4,0
13355,2438,134859,822,18740,86525,44164,1743,56672,57889,7135,1048,8204,1007,8098,578,7124,0,5,1,0
10120,1965,106453,620,17966,82274,42497,49,18142,17053,225,1259,12523,1258,12843,714,7268,3,5,3,0
10059,1900,107050,525,15344,66828,38674,118,20568,20568,674,3620,17691,3629,17615,540,6455,0,2,0,0
10011,1884,103506,515,18286,103852,41378,1676,54047,54480,3802,4112,26528,4117,26409,568,6984,0,5,2,0
10550,2036,107950,598,15763,70374,38115,1584,45063,44682,2880,3472,17867,3461,18131,576,6984,0,4,1,0
10323,1996,89379,545,15358,67676,36907,55,18894,18894,454,2963,22429,3002,22364,647,7486,1,4,3,0
9987,1859,96171,517,16506,69284,39693,2140,64785,64808,4907,2877,28336,2886,28197,1239,10943,9,3,1,0
5166,1261,109124,1006,17020,154934,36683,2408,112229,116670,5862,228,1726,231,1173,662,7637,0,74,22,0
43541,8629,871820,6769,66490,908317,141504,3876,201293,197126,13770,4065,19179,4188,19721,3409,28760,215,354,302,0
10217,2347,210817,1168,43996,436338,93107,3270,192389,192995,21836,1739,8749,1617,8057,2650,19174,173,361,297,0
13044,2633,268781,1706,40075,326804,84886,3491,183278,182953,18527,55,2675,55,3487,1046,9593,0,77,81,0
10333,2039,188679,1075,43432,357455,91761,5363,142899,142586,9736,295,4253,293,3924,840,9023,0,18,14,0
10139,1940,273313,1132,33665,384238,70125,2175,116748,116449,18028,93,4859,94,4365,945,9862,0,0,4,0
10471,1974,258867,1101,36858,333660,76340,2952,150366,152916,15361,244,3943,245,3946,992,11345,7,1,0,0
12198,2444,259170,1358,56026,389852,115237,2539,190124,188001,10198,57,2156,59,2259,2530,15583,126,0,0,0
21649,5729,519259,4305,38873,315412,79833,2584,166524,167533,14511,260,4609,255,4512,922,9147,0,1,0,0
522455,34508,6332593,32005,34770,170660,72300,2498,212542,211883,11154,1474,7421,1498,8023,771,8700,0,4,5,0
22839,6199,466071,4238,39046,211043,79678,3252,176064,177187,10296,1422,33048,1415,32801,1007,8894,12,7,0,0
9589,2405,191362,836,43863,267818,94601,2463,150561,149876,8759,1190,29614,1191,29629,4115,64170,197,1,0,0
9661,1949,165113,964,34863,191099,72255,2749,207398,207433,11230,1033,27635,1182,27425,4108,80063,172,0,0,0
10881,2429,206477,1186,38455,229470,79541,3401,180140,181718,10312,1238,30892,1087,31068,3598,72627,136,15,16,0
24066,4782,410699,4141,36664,264044,76185,2973,157290,155345,12609,2186,30668,2369,30846,3762,73376,159,11,13,0
13786,3903,288500,2126,42826,287916,90142,3882,155372,155590,15080,5682,35053,5585,34900,3547,75993,144,263,187,0
28704,5375,445468,2819,45787,250902,98173,3562,175215,174766,12861,12850,44015,13254,44565,4440,51883,384,256,628,0
12826,3245,219223,1706,33835,185060,70475,4529,166684,166980,8130,17316,50238,17248,49971,4438,59746,301,785,419,0
10302,2318,137283,698,34061,178588,74489,3737,193304,193416,11437,15964,44884,15992,44921,2481,45810,492,324,359,0
11468,2520,127771,655,54330,474118,109587,4655,197818,197654,12728,16852,37458,16930,37489,504,38628,622,417,341,0
9986,2064,100067,522,41798,357433,87984,4610,166051,165171,12227,14256,29703,13773,29056,672,31806,507,35,10,0
11413,2401,161454,813,35335,283271,73631,6353,152390,153135,9661,2226,13537,2300,13731,1245,29004,1354,3,0,0
11966,2350,148406,1111,48138,464337,112159,5797,144072,143332,15700,891,12388,758,12129,1188,30634,944,0,0,0
10029,2105,87113,642,54344,340111,98037,6126,147541,148113,14958,114,951,116,1074,1156,61828,24,0,0,0
10258,2119,111705,551,34364,242181,72091,4036,176810,177018,9005,287,2687,283,2560,3765,26606,67,0,0,0
10308,2062,104952,523,40087,256972,82322,3940,183796,183317,9385,3644,17006,3653,17044,928,9271,2,1,0,0
10257,2066,115865,551,34541,198216,72049,4082,148558,149046,10218,319,1458,308,1411,832,8588,0,81,94,0
19037,4419,375905,3176,33803,205645,70569,6234,160196,160058,6627,26,834,26,826,2742,19534,102,11,28,0
14780,3897,307337,2054,41582,346478,85638,4660,147385,147488,10261,10,1750,11,1753,3081,27082,162,26,26,0
10260,2437,133730,678,125333,649059,257446,3318,176472,176161,11351,10,1045,8,1215,2216,17171,124,0,0,0
10150,2154,107566,565,52455,489231,96973,4740,145918,146096,12124,5,1886,3,1720,2919,24664,170,0,0,0
10250,2072,96627,530,36924,313985,76885,2790,165417,166916,10592,268,1605,268,1609,2506,16411,23,4,1,0
9871,1949,93260,484,34491,287052,71953,3597,183150,181747,10014,101,1020,103,1011,682,7555,0,2,0,0
10951,2250,122703,626,34141,278052,71118,6068,122877,122407,13248,27,1025,26,1032,960,8914,2,144,133,0
10859,2206,116778,637,34355,247377,71474,5771,138063,138328,9492,305,1743,305,1744,1220,13529,0,65,9,0
10003,1965,105964,541,34077,178394,71465,2023,217257,217463,5651,3,212,4,202,756,8004,0,115,7,0
10774,2140,126545,630,47946,409942,100010,2420,197092,196813,6573,220,1181,224,1292,595,6984,0,128,79,0
11133,2336,137465,652,40119,341485,81991,4940,148256,148030,13234,3378,20118,3505,21030,984,11092,2,65,13,0
10540,2146,130118,655,34141,279664,71537,5200,134917,134759,13143,1357,59313,1258,62288,2840,19178,88,196,22,0
17676,4571,366301,3240,34939,274347,72250,4579,165442,166083,11713,3556,22735,3698,19019,913,8974,3,173,7,0
14481,3762,256098,2087,36058,280501,74924,4174,171168,171120,9432,2355,15876,2190,15972,731,8161,0,207,200,0
10181,2224,135039,687,51482,470692,109937,4908,138464,138385,11347,4566,26023,4672,25998,642,7555,0,415,391,0
10145,2028,113749,518,36779,343857,76863,4056,187491,187423,9071,2522,38610,2504,38694,684,7431,0,362,311,0
10050,1977,104891,515,58645,459655,125339,4627,150564,150862,12034,1897,52087,1882,52175,674,7555,0,268,275,0
10089,1910,100973,466,57925,423956,124406,1964,200247,199717,5497,204,3501,131,3003,838,9285,0,373,318,0
11600,2366,155808,660,37709,324837,83203,4522,138826,139338,11094,76,1281,72,1266,809,9072,0,320,283,0
10570,2156,125393,570,39621,344354,87025,3721,170025,169460,6780,1746,9082,1784,9623,671,7556,0,325,117,0
11429,2352,137000,604,46621,439042,101420,5140,145409,145483,13047,4107,27963,4147,27580,814,9327,0,875,213,0
10166,1981,113320,516,37345,317852,81835,4782,182858,184108,11632,3900,22128,3973,22247,640,7703,0,0,0,0
10155,1945,101762,499,41442,366892,91182,5176,132652,131601,11520,9995,23913,9858,23661,770,9894,3,0,0,0
17155,4208,339848,2253,48190,420036,107441,5669,135950,135988,14046,2794,51061,2804,54812,2437,16471,62,4,1,0
14499,3755,279747,2033,41758,396661,91393,6148,119553,119493,7416,1787,36774,1765,33056,1565,12038,15,0,0,0
10681,2387,142621,711,39577,358538,86443,3806,178489,178012,7828,1501,11050,1514,11087,734,8128,0,0,0,0
10831,2212,127356,574,37414,313377,82509,5598,120819,120911,14226,2734,18324,2740,18686,755,8193,0,0,0,0
10036,1994,107887,496,36992,310310,81512,6022,138005,138855,14330,1866,24496,1856,24267,4252,46801,79,1,0,0
10314,1969,106260,508,37266,314382,81823,4599,139746,139529,12333,3397,31768,3389,31563,1936,16537,86,152,118,0
11970,2449,144791,698,42548,365201,92899,6073,145474,145106,14264,386,1047,387,1035,933,9006,0,3,0,0
10730,2157,131481,638,41449,357763,90391,4794,169824,169553,13427,27,227,22,205,699,7556,0,198,70,0
10169,2023,116998,543,62341,528159,133787,6021,104492,104600,15456,828,2960,829,2980,669,7556,0,582,135,0
13007,2507,162792,1086,37646,321503,82996,5114,131546,131937,12945,63,1415,67,1400,1245,12011,2,0,0,0
10525,2091,113602,672,36901,285527,81811,5336,154559,154273,11742,133,930,132,936,1328,11541,2,0,0,0
10450,2028,112057,628,37286,265611,82124,4873,143203,143646,11640,515,1934,512,2013,2154,15546,56,90,86,0
10112,1990,104495,619,46801,406818,100501,4513,171591,170924,8337,55,1279,56,1190,869,9120,2,0,2,0
10502,2081,99708,610,405702,3101412,961198,6099,129198,129644,15920,100,760,100,765,688,7433,0,5,1,0
9967,1944,87222,535,147134,932649,341881,5124,148762,148686,10520,75,466,73,464,2798,13307,36,0,0,0
11039,2229,110859,572,128078,931902,289301,7691,123504,123679,6013,2255,9737,2382,9932,746,7736,0,1,0,0
10162,2033,104434,529,121786,854768,279333,5292,146269,146415,9164,5418,13536,5471,13629,2171,15799,3,193,181,0
10093,1938,104189,510,120641,884398,264500,4528,141523,141494,9601,3011,13278,2948,13443,1149,12140,3,2,1,0
11153,2179,136258,641,152877,876897,381422,6560,137338,136748,16051,2350,15308,2361,15126,1139,11814,0,197,60,0
10796,2148,122930,632,174328,849819,381964,5500,145201,146410,11385,15127,31513,15397,31688,753,8025,0,600,125,0
10138,1965,96957,514,112624,920963,335410,2733,197811,196731,7004,17495,35498,17551,35504,1925,13478,88,3,0,0
10023,1884,82804,487,253141,1223999,471523,5406,123639,123915,13923,15971,33282,15925,33324,954,8938,0,0,0,0
9862,1848,86935,489,144822,881983,327244,3381,175477,175672,9415,15815,33640,15864,33646,2213,15321,109,3,0,0
9885,1841,99963,478,187298,861047,461626,4059,176352,175679,9656,5950,16375,5494,16001,1310,10121,19,0,0,0
20447,4749,402869,3231,150072,1060584,399997,5011,159653,160557,13242,2108,14153,2199,14249,723,8270,0,0,0,0
16322,4038,300051,2726,182161,878234,430271,5639,147045,146234,10294,4200,13413,4127,13559,618,7131,0,0,0,0
10326,2390,129669,736,185810,840703,448899,6104,165033,165234,11249,4971,29135,5064,28992,614,6859,0,0,0,0
10108,2037,111282,547,187213,879557,448042,5049,183044,183614,12779,4574,25593,4490,25796,633,6984,0,157,109,0
11374,2416,136491,689,201513,880813,470757,5913,215124,215023,14447,1518,28895,1518,28811,677,7588,0,1,0,0
12440,2501,158835,1181,133925,875394,329497,5068,188674,188700,12452,1288,30317,1286,30335,899,9350,2,219,72,0
11100,2362,144919,774,111965,856520,250130,5316,150665,150222,10640,1323,26845,1347,26824,800,8739,0,535,133,0
10643,2080,123966,666,119632,843094,265434,5670,140115,140077,10203,1515,27246,1497,27362,749,8699,0,0,0,0
10191,1975,110579,555,147874,871538,339728,5348,124010,124041,12873,2914,26837,2908,30179,661,7556,0,0,0,0
11328,2240,140214,629,114902,909072,253675,5083,156208,156018,12531,5064,69692,5089,66336,636,7432,0,3,0,0
11159,2301,140557,642,249025,916725,661426,6262,135679,136139,17201,6134,41353,6209,41418,1517,12199,12,0,0,0
11910,2636,167425,820,232489,853210,544459,2082,211624,211693,4568,10029,36123,10280,36162,1770,13726,41,0,0,0
