Branch-instructions,Branch-misses,Bus-cycles,Cache-misses,Cache-references,CPU-cycles,Instructions,L1 dcache load misses, L1 dcache loads,L1 dcache stores,L1 icache load misses,LLC-load-misses, LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,class
38098,3234,357427,2485,234326,1253214,538697,480,21064,22254,2570,1441,5676,1447,5494,2148,14982,77,3,2,1
34363,5717,474379,3911,21863,217680,47358,1816,50636,49815,7091,222,1399,221,1332,885,5651,4,10,3,1
4547,557,48388,93,239025,1366863,563468,373,17457,18645,2247,1206,5380,1213,5223,4223,26124,125,4,3,1
5377,1438,110712,702,17705,129984,34083,2357,59926,59734,8986,548,3291,545,3422,911,5764,1,0,0,1
39517,3151,356839,2315,144881,706570,358989,899,25593,27028,2877,1207,5540,1210,5382,4709,29803,122,0,0,1
30272,5079,440180,3464,122889,951349,265330,2701,67174,65588,9663,23,906,21,896,1580,10617,15,0,0,1
4671,683,34625,46,17429,119712,37421,373,17462,18896,2242,2266,9674,2273,9453,1049,6105,4,0,0,1
13336,2793,209976,1272,148596,705950,362976,2457,60870,59560,8498,12,679,12,770,3085,61628,6,13,3,1
4343,641,33079,45,118060,962771,257020,107,19081,18953,1336,1536,6203,1619,6316,6174,48126,212,4,2,1
7091,1830,131515,726,15702,68311,36952,297,15609,15378,1672,687,4020,635,4167,463,4928,0,0,0,1
4528,650,33043,45,24932,288493,56433,56,12824,12697,478,1425,6604,1454,6466,2035,10547,108,0,0,1
5034,1285,105095,615,144415,709645,358902,76,12899,12771,659,10,610,8,697,477,6350,0,0,0,1
4646,637,33513,29,131292,949099,274934,320,16775,16754,2115,1195,5188,1200,5048,2781,14532,161,1,5,1
6372,1769,124293,752,149942,705291,363544,33,15717,15590,808,481,3457,615,4226,328,3797,0,43,29,1
5006,825,47818,80,150856,1145060,356464,54,12900,12771,839,369,1909,367,1993,1678,9925,55,0,0,1
5990,1381,101639,617,55612,501280,184708,56,12826,12698,537,1204,5497,1206,5307,488,5597,0,0,0,1
2955,352,26653,44,136356,705558,343514,55,12930,12803,502,322,2165,320,1977,1571,8624,59,0,0,1
5502,1438,116205,726,162893,1156154,362908,435,19403,20593,2718,1398,5904,1402,5724,331,3863,0,0,0,1
3588,421,37747,77,85805,660175,267613,1703,49952,49129,6649,8,705,13,837,1787,9923,68,0,0,1
7662,1775,147603,1103,14455,71176,36055,63,12898,12771,663,1179,5365,1178,5209,413,4681,0,1,5,1
17577,2440,204274,1226,44920,456864,96306,441,25727,25727,1815,334,2666,458,3467,1581,8881,78,33,23,1
2957,337,26541,53,148804,716309,361066,500,22056,23494,2728,263,1368,263,1321,456,5087,0,3,5,1
4484,1346,103508,748,145036,1127265,338289,2407,60566,59494,7117,1274,5660,1282,5519,1666,8993,55,45,22,1
38630,3154,356451,2419,65036,577922,204951,379,17957,19151,2180,14,702,11,879,490,5238,0,1092,1325,1
32451,6922,529093,4512,133272,711884,338198,2510,66210,65621,9662,1203,5494,1210,5272,1695,9616,97,0,0,1
4820,1299,81276,627,152099,1113164,335505,452,21480,22670,2866,16,590,12,685,708,11751,0,90,99,1
12038,3035,201507,1586,136838,912108,399965,1965,54461,53640,8136,1743,6935,1790,7386,3233,64720,8,11,3,1
37940,3159,360151,2474,79529,699746,185361,2332,149912,153590,3369,286,1956,282,1901,4613,39905,58,15,2,1
29277,3176,296327,2131,14323,61512,33711,4323,136171,133239,15176,1214,5444,1217,5292,410,4923,0,6,4,1
38545,3336,358203,2491,29286,243768,64713,2449,86692,86431,7421,12,753,11,682,1746,10586,54,0,0,1
25660,3423,305329,2400,692522,4913295,1751286,335,17955,19146,2244,2025,8429,2032,8354,390,5041,0,110,95,1
38943,3224,358527,2404,152605,708739,372378,1721,48927,48103,6677,22,612,18,698,1806,9642,62,19,20,1
29848,5646,426266,3739,125038,952676,279409,61,22282,22156,1368,1281,4336,1348,4406,321,3731,0,2,6,1
59290,5522,689319,4686,92628,693435,208368,56,12825,13619,644,21,901,17,987,1797,10667,51,38,25,1
3486,418,63626,85,152629,710311,370610,378,21478,21349,1116,37,1080,35,1173,324,4028,0,0,0,1
6144,699,79879,449,89135,580284,184135,1110,24523,24215,4159,29,886,27,995,1931,11591,53,16,3,1
5165,553,82250,110,156086,707894,372416,45,15665,16678,692,27,932,28,1274,346,3901,0,21,21,1
4516,449,37988,44,149119,742210,365547,51,17924,17797,1204,12,879,13,968,1912,12366,54,0,1,1
3980,1024,64292,490,106186,688362,218708,74,16131,16003,1253,26,1220,22,1310,329,3901,0,1,5,1
15784,3756,280486,2594,142309,706701,353219,44,15839,15712,850,20,1020,19,1127,1630,8511,49,27,21,1
3771,1033,62315,478,155048,1121014,360186,168,27316,27188,2615,10,719,9,661,594,7330,0,10,3,1
13742,3188,227939,2060,62058,541419,197702,1360,42548,42636,5968,1502,5895,1507,5791,1630,9029,58,9,2,1
4058,1017,59688,462,146848,707418,362577,2945,110275,113476,10287,14,705,8,822,323,3764,0,0,1,1
15530,3332,253492,2414,159929,1163964,357227,4769,213215,211466,14160,1509,6362,1517,6190,2088,13585,52,3,6,1
126151,27036,1482089,12202,59122,565854,197309,3960,169540,168330,8681,464,2290,465,2280,635,7773,0,52,30,1
3826,1176,77183,566,11429,47456,21036,94,14354,15146,751,1518,6265,1522,6068,1695,9659,60,3,6,1
23211,6124,423320,3863,151555,705400,364219,44,13612,12692,1013,2361,11300,2385,11576,320,3797,0,117,133,1
2956,320,25023,47,100950,630293,207320,59,12823,14709,891,4211,19806,4171,19412,1882,12091,54,4,5,1
4410,1259,78578,574,19254,138012,41058,423,23896,21884,1754,2381,9768,2411,10003,619,7723,0,0,0,1
11767,2925,186762,1544,113712,997837,277799,2421,156497,160669,3405,3963,20781,4031,20606,1771,9572,53,94,124,1
3773,1035,58503,520,148770,703096,366297,2468,91739,88151,7337,2690,10191,2721,10425,307,3435,0,0,0,1
12840,3236,208110,1879,155738,1172610,365698,46,13511,13193,532,3906,20466,3861,20093,322,3765,0,146,138,1
4701,1132,79576,868,53921,514259,173647,342,19443,19632,1606,414,2154,411,2287,396,4873,0,0,0,1
11886,2982,195972,1700,149592,706398,367829,2403,151655,155429,3363,1603,6549,1721,6716,1523,10234,44,190,160,1
3797,1000,63039,501,155446,1182691,361785,3011,107719,104429,8128,23,1052,25,974,319,3732,0,0,0,1
12259,3168,210810,1768,50794,448835,167993,366,17474,18666,2285,1236,5658,1238,5478,1583,8608,72,71,79,1
4701,684,33305,48,20438,162738,43631,1863,52578,51756,7539,68,990,64,1079,338,3798,0,10,3,1
3614,497,54663,43,72995,686185,162437,74,15670,15550,692,1702,6455,1746,6820,1756,11057,69,55,58,1
3931,1052,65716,519,150617,710272,364267,48,20465,20466,1407,12,824,6,906,433,4905,0,7,7,1
13688,3377,240290,2212,141649,956231,317516,68,12053,12847,859,1712,7410,1713,7258,1875,11809,53,136,126,1
4132,1135,73517,572,75157,525247,187810,803,23715,24903,2667,15,1037,10,1191,307,3732,0,0,0,1
14006,3279,239412,2166,147180,710998,361809,3591,78753,77937,11713,1027,4345,1111,4373,1648,8978,62,61,74,1
2957,344,24857,29,111956,606531,242871,382,21825,21697,1665,289,2891,434,3361,326,4028,0,6,9,1
3268,326,43385,28,13686,76617,25578,510,23217,24655,3211,3534,16600,3492,16140,1666,8800,64,0,0,1
37777,3444,391826,2830,20380,240970,45675,54,11909,12368,983,2284,10346,2219,11880,451,4610,0,66,74,1
28424,3294,304513,2113,19524,218969,42076,2435,149970,153203,3560,333,2749,465,3411,1567,8752,52,4,7,1
36242,3050,356865,2360,238275,1297103,544430,3988,119927,116981,11229,17,924,18,1056,540,6583,0,0,0,1
41045,5229,476885,2830,11762,51030,23456,90,19100,18974,1057,328,2820,468,3513,1655,9238,53,44,46,1
3375,384,26764,55,13832,95057,25279,34,22325,22325,1288,472,3878,626,4160,372,4095,0,0,0,1
2091,216,30314,29,17088,118533,36798,22,10248,10896,141,3033,14658,2933,14200,1561,8569,67,70,85,1
4747,1340,101542,601,120149,731685,344883,45,15480,16633,823,4268,19413,4374,19804,2733,56959,11,316,252,1
20895,5069,433845,3289,178512,1054931,496068,36,25620,24496,1768,6699,27055,6672,26616,5641,89638,12,290,239,1
12792,3329,228780,1740,117678,720833,340333,24,10814,11291,113,3719,17765,3623,17407,4684,119904,1,196,154,1
4538,1224,77452,555,127690,737449,328420,2342,150879,154420,3420,507,3420,652,4226,338,3764,0,44,41,1
28312,7130,494667,4970,179218,1345925,623862,3846,286128,282919,11822,14,786,12,872,1041,9548,2,15,3,1
34759,6921,412751,2960,105327,824410,623352,33,15688,15562,604,4303,18809,4378,18937,2664,19336,26,329,221,1
3152,453,41878,31,16843,148252,35911,55,22353,23124,1730,2561,15969,2578,15889,1945,14438,5,160,134,1
2956,551,67922,447,77682,770446,171870,723,32321,31549,679,348,2833,1346,7834,308,3731,0,0,0,1
11261,2539,266415,1941,48842,384718,104120,130,19957,19957,169,8177,42273,7377,37501,473,6409,0,300,227,1
19928,4819,398182,3630,16875,124607,36451,49,18816,19957,175,296,2928,426,3594,905,5834,2,422,396,1
6443,1198,93650,960,123660,1178670,304560,150,25319,24178,860,6783,34664,6768,34189,4526,30641,141,0,0,1
2980,322,24720,44,17025,131237,36654,46,17752,17752,145,3705,13475,3708,13500,3018,18129,47,315,249,1
9771,2100,181481,1035,74242,703913,161993,42,16536,19075,307,390,2335,386,2239,906,5652,5,397,359,1
40144,3367,354259,2337,47263,331322,100539,4592,243032,243650,9729,4180,17406,4280,17502,4263,27399,162,60,62,1
163988,12133,1030105,4267,112782,723378,302898,920,157994,157613,4294,3531,18922,3489,18652,3046,19538,51,4,5,1
38088,3132,358114,2349,180938,1177270,546914,4364,245362,248091,10436,2456,11276,2492,11478,1111,6795,4,312,317,1
163929,12165,983573,4022,109861,809045,706122,601,145691,143301,2842,4716,25092,4672,24668,4230,27610,138,117,90,1
37546,3338,356506,2323,109434,729127,291774,2334,155636,158895,3490,5388,24725,5451,25061,3069,19844,41,11,3,1
160089,11859,921586,3562,173345,1037317,350831,2190,149593,146878,8201,2246,10582,2280,10809,2706,57538,11,209,232,1
2980,330,34667,53,111592,813714,804176,1043,110830,110631,3182,2770,18248,2738,17854,6700,111943,11,51,33,1
19474,5474,516440,3486,39983,285796,176120,97,16754,16627,1102,2133,6916,2135,6949,4831,98721,0,10,4,1
2938,351,25578,47,83078,682847,182911,1068,40116,40116,2620,8,735,6,864,326,3732,0,12,3,1
17964,4759,342569,3277,49339,377836,87878,93,13770,13643,754,1307,6663,1448,6676,403,5796,0,117,130,1
15313,3134,198172,1587,52071,460061,139953,81,20617,21058,1514,1991,6698,1922,6759,198,2826,0,144,124,1
4435,1192,92629,873,11760,48494,23456,546,41079,40638,1859,10,720,9,849,321,3869,0,1,6,1
18111,4552,378379,2820,25968,275520,54462,60,12969,12842,577,289,1777,294,1592,406,5565,0,414,413,1
13010,3437,250389,1827,57324,424988,156593,37,19985,28909,2259,15,1521,468,1618,292,3850,0,138,94,1
4567,738,37226,50,81616,726433,226489,34,12828,13622,647,117,1414,114,1525,333,3731,0,62,53,1
22279,6170,434880,3664,189169,1047049,389994,143,36168,35247,1703,730,3885,740,3693,378,5466,0,1,5,1
20051,5423,305015,2525,108884,828691,737241,44,12896,12770,505,80,374,79,356,207,2963,0,383,382,1
4529,656,34436,49,51782,381382,262796,500,39173,39172,2398,184,1375,179,1482,1366,9239,7,114,83,1
18546,5357,376809,2956,16893,259178,36628,93,13121,13122,519,31,1540,37,1364,2835,23020,40,5,8,1
22265,5911,278660,2759,91400,1337454,197292,68,12562,12435,677,833,2604,835,2623,1991,13124,0,395,367,1
3164,357,28669,31,50257,484519,106463,66,22116,22116,1578,13,909,12,847,411,4714,0,92,85,1
7453,1835,150060,988,16748,225645,36600,25,8119,8119,105,636,3792,644,3606,405,5765,0,4,8,1
19005,4529,256946,1970,88483,1094401,189787,2269,152079,155558,3345,18,157,17,149,355,4755,0,429,391,1
37278,3668,366583,45,52701,645281,111629,2389,148111,145185,8023,12,940,14,862,948,5947,9,2,5,1
38870,4485,513336,1160,11841,52299,23631,797,107511,107300,2439,27,1395,30,1217,2640,19178,36,385,390,1
22355,5417,330753,2408,30004,291357,61515,2333,150022,153277,3531,716,2414,712,2448,2072,14548,8,108,87,1
63292,3258,270095,586,22743,115130,45278,2468,192011,189598,8232,135,1500,135,1435,976,8138,0,47,45,1
72886,4018,319732,503,16991,195588,37176,840,67208,67137,2697,953,5830,1107,5880,2306,20868,0,6,5,1
23118,3515,371883,2455,95647,1089956,204386,118,16532,16406,1029,1808,6803,1720,6767,394,4794,0,400,367,1
42834,4823,562520,3823,56225,555652,121235,2317,71742,71742,9127,13,1319,17,1254,949,5851,2,93,57,1
93940,6847,513796,794,139567,719383,347049,68,12821,12696,683,38,651,38,488,4567,31804,168,2,6,1
50115,3859,279562,928,183188,1250648,756860,1044,31655,31450,4565,215,1017,215,1121,3562,21264,71,334,340,1
3813,1043,63698,493,83967,630005,460678,1493,54338,54543,5575,2254,10064,2285,10293,1082,6513,1,46,40,1
31956,8176,457426,4055,11763,49268,21712,207,20608,21491,1509,2550,16947,2517,16554,4319,27615,150,1,5,1
9197,2363,161518,1288,44922,417129,113309,2196,104985,103738,9659,1198,3240,1198,3246,2927,17931,45,396,391,1
5207,806,40728,91,45593,463665,121577,55,15786,15983,831,2212,11438,2236,11862,317,3732,0,93,80,1
11401,2901,213193,1445,132966,712378,336494,2078,65163,63944,9005,2664,17015,2639,16445,5266,31113,357,2,6,1
32615,2992,355151,2513,138332,983105,285712,335,10327,10287,600,1244,3390,1247,3431,6314,37540,357,883,664,1
39437,6120,516258,3932,105510,839848,566798,38,12824,12697,632,2990,9350,2441,9517,1874,12772,5,9,2,1
92043,7428,449331,1378,93738,718734,541247,2515,69592,69463,9409,2937,16849,2901,16437,2951,62721,19,308,319,1
56131,3299,291806,1007,141970,708198,348974,1361,41121,41250,2971,1154,3152,1161,3200,5420,88043,18,13,3,1
3798,463,46056,77,161094,1157653,368455,47,13744,13616,530,11,807,6,933,5471,119153,3,291,322,1
14294,3446,258810,1955,127721,963116,895064,1983,59180,59335,8305,237,2347,243,2130,1135,6746,5,10,3,1
14079,3100,144051,1341,145092,709939,360480,1402,40922,40766,3151,23,192,19,189,4257,29548,155,314,305,1
8589,1984,163995,1860,136269,962434,351480,2345,151116,154765,3257,2410,10360,2428,10531,3330,22696,57,6,6,1
31701,8337,466369,4238,51791,390833,132252,4290,164760,161684,14828,2462,16209,2438,15810,3025,64500,12,390,360,1
10167,2764,186409,1340,11910,49838,23806,733,127404,129320,2963,1170,3138,1173,3178,7138,133907,9,115,84,1
38149,3340,357893,2519,34455,346193,76418,75,15168,15041,951,245,1188,243,1304,3544,65726,0,4,5,1
54610,6697,515862,3374,47239,358098,125522,1539,46849,47183,6240,30,1614,32,1432,323,3731,0,409,378,1
18092,4179,211166,1716,16731,96846,31596,107,18052,17924,1004,13,173,13,178,795,9922,0,12,3,1
5045,1158,104587,930,38164,364766,82387,1124,31123,30847,4551,65,1273,62,1419,308,3945,0,238,272,1
32883,6812,647556,5662,49865,416237,135246,1633,44815,45091,5047,208,2084,273,1882,1180,6897,7,60,46,1
3266,430,34114,66,13463,110908,26922,2357,153476,156685,3292,13,762,7,797,2793,20123,68,15,3,1
16272,4183,419859,3111,70926,899957,158565,4198,155844,153024,15047,259,1618,263,1453,2057,14374,4,194,218,1
6457,1396,99529,873,142924,714938,359065,788,123264,122884,3221,528,2273,525,2294,3061,62259,6,57,33,1
2980,345,25555,47,165232,1263260,368632,2335,146790,150308,3628,224,1184,60,1008,7913,152506,11,0,0,1
35674,8024,568506,3966,224079,1760316,617923,4249,170283,166969,14627,10,1004,10,862,2994,50993,0,166,173,1
2957,350,28170,48,14177,80160,27488,753,126358,126667,2404,429,3082,442,2924,1201,6897,7,50,43,1
24086,5983,408534,3517,57088,592088,133351,78,15240,15113,893,7,998,8,845,2871,20105,37,0,0,1
18286,4976,257244,2358,89061,787857,253952,930,46160,45989,4149,28,1378,34,1210,2057,18026,6,139,173,1
3981,1034,65222,489,146159,707663,363218,2443,64919,65090,7567,24,167,17,166,941,5949,4,136,130,1
31628,8391,449322,4065,151250,962174,559808,46,12825,13621,642,3253,14890,3373,15116,2645,19194,33,0,0,1
9053,2350,157348,1247,103494,776660,632927,1100,32098,30853,4377,4009,18315,3903,17995,2188,18759,9,145,162,1
3779,524,48327,102,16767,117606,36651,2583,58122,59367,6868,1948,11878,1939,11744,932,5763,4,151,113,1
22271,5598,290322,2346,50484,396922,108451,87,16332,16203,1242,374,888,367,860,2585,19232,66,0,0,1
2417,435,24077,72,43487,337673,90946,1580,48221,48042,6492,18,913,19,1077,2282,19532,8,147,172,1
4671,711,34149,44,152495,709218,369861,56,12824,13618,709,4403,20806,4518,20920,1122,6627,9,140,116,1
13864,3383,230314,2135,150934,1068134,561827,1179,33206,32477,4855,337,2645,471,3307,2686,19300,44,0,0,1
43238,5457,327834,2015,104227,777151,635112,1855,57060,56868,5892,7350,34095,7405,33672,2380,18387,8,256,278,1
15492,3019,141730,1207,148107,711986,358616,505,21009,22200,2753,344,2754,480,3475,327,3731,0,0,0,1
5134,1187,116064,949,174629,1195536,694963,4806,113104,112283,15506,4261,23849,4241,23350,4929,32469,314,160,202,1
15850,3432,274429,2389,89244,657628,520589,1402,43640,43640,4422,25522,132623,25562,132683,2842,58855,8,155,108,1
10693,2326,169836,1165,149257,709577,362178,71,18462,18335,1207,2472,10043,2493,10289,7517,74304,284,0,0,1
5800,1043,99258,782,177509,1130609,749467,1103,34658,34129,4820,2443,16157,2406,15725,8811,86091,366,246,284,1
4493,441,56796,56,75457,560385,442616,1748,51233,51534,5266,1409,4168,1445,4230,12301,100997,588,39,26,1
4724,544,54577,113,11766,47819,21711,69,17489,17362,989,2689,12781,2750,13030,891,5521,2,14,3,1
5582,1319,91352,952,17234,103352,32703,1943,63238,62855,8512,3212,18374,3153,17968,5509,36519,374,126,154,1
16051,3875,299340,2407,9711,36295,18392,1449,36479,36633,2255,1472,4354,1508,4400,14326,111414,716,145,135,1
10132,2183,161029,1135,149010,706622,367881,530,22107,22107,1195,2423,10167,2444,10418,10784,95973,456,0,0,1
11845,3028,195459,1666,194214,1305511,918319,57,15678,16692,818,4305,22385,4423,22133,2988,65581,11,291,314,1
2981,334,25988,46,56132,423959,267413,1219,44408,43063,5635,598,3400,738,4104,8356,148491,13,0,0,1
9659,2237,202387,1265,19405,156461,40991,38,16813,16687,864,7604,33851,7652,33426,3145,58938,0,237,275,1
6278,1190,68142,422,54857,457250,120870,908,38976,38665,5092,310,2712,443,3374,551,7524,0,43,37,1
4559,636,44823,78,44431,336608,92621,2291,71000,71269,7704,7582,33291,7580,32885,380,5763,0,0,0,1
11034,2442,240189,1500,143422,708985,352030,121,18643,20186,1506,274,2703,406,3420,359,5393,0,231,241,1
9874,1737,117779,759,170962,1158590,675225,1144,36045,34387,5047,8134,34509,8115,33913,908,5563,4,41,29,1
59239,5751,687607,4401,87119,642394,525167,2117,73307,73670,7726,298,3108,436,3497,2945,20468,43,0,0,1
4132,1129,79112,512,128248,729764,328424,326,17460,18651,2306,983,22743,992,22803,7873,52566,363,199,162,1
13545,3267,270229,2099,16350,88739,31095,2145,55583,54761,7452,1683,18701,1711,18917,6636,46355,271,0,0,1
2956,355,27440,50,9645,77073,19962,54,12901,13694,652,11,914,11,1063,900,5656,5,0,0,1
2436,224,37961,29,11763,48314,21711,64,15635,15507,594,24,1651,22,1422,4558,28084,161,0,0,1
6137,1234,128600,1258,18341,160320,37083,60,12825,12698,481,2232,10975,2262,11261,3168,63772,10,0,0,1
13483,3176,266263,2127,22059,128527,43655,37,12825,12697,655,2748,16550,2727,16183,5414,48515,74,0,0,1
3951,491,41721,81,153145,707836,371427,419,30876,30876,2023,2312,10431,2330,10680,3168,65317,10,0,0,1
4621,1283,86868,629,121966,757960,252160,33,8935,8935,131,2281,14940,2261,14543,4841,43721,67,0,0,1
3164,373,29360,45,135412,704748,341503,83,16349,17144,1131,2180,10084,2206,10250,321,3731,0,0,0,1
3992,1143,104799,680,128511,803668,261769,112,14676,14548,911,3571,19684,3533,19348,1717,10124,84,0,0,1
2941,338,25501,50,151672,709799,365708,2586,133763,137600,4444,2232,10176,2262,10407,6090,99266,7,0,0,1
5308,1547,123973,797,103688,655089,216203,889,28894,30083,3233,3419,19292,3484,19096,345,4097,0,0,0,1
34068,2850,365645,2197,16429,116700,35956,3448,82693,81872,9996,2151,11601,2176,11854,1885,12808,86,0,0,1
3094,398,32857,41,70893,635795,154425,2031,61610,61609,7561,3133,18260,3112,17880,2861,60552,8,0,0,1
2980,343,25653,31,59632,470241,125125,90,17926,17800,1034,2162,9861,2182,10034,5194,47750,81,0,0,1
3125,346,63074,66,132395,707103,335625,1108,29355,28665,4279,5302,27778,5393,27621,5029,50730,20,0,0,1
4038,1049,62017,500,120435,695592,244404,2290,142271,145648,4347,2111,10952,2132,11140,4526,34137,135,0,0,1
13408,3435,243763,1899,148164,708086,364467,2542,122691,119701,7739,2401,10542,2439,10548,315,3732,0,0,0,1
4541,663,36851,49,102608,651608,213711,348,20103,19924,1253,18,845,14,924,2195,14902,95,0,0,1
6064,752,62109,47,12683,49034,23458,96,16441,16882,1502,2072,10133,2087,10423,399,4397,0,0,0,1
4430,1205,73685,593,14430,62945,33787,2424,154590,158079,3414,2721,17248,2704,16800,2389,17846,87,0,0,1
11874,2940,192322,1690,17380,159789,39870,2650,100447,97294,7888,2395,10473,2426,10782,315,3766,0,0,0,1
5058,1176,156565,912,11760,47107,21711,754,24312,25501,2483,4696,26215,4689,25830,3086,21969,177,3,9,1
3771,1024,62525,490,11762,45020,21711,2233,135466,139294,4341,316,2590,455,3361,2892,60188,14,146,125,1
11827,2970,199626,1585,11427,46464,21036,2466,118028,114633,7555,2319,10332,2337,10570,5169,47466,85,0,0,1
8329,2352,161941,1185,13792,61681,32756,445,24759,24845,1502,2723,16469,2717,16154,314,3732,0,120,91,1
12521,3076,234362,1672,25415,307103,55370,2310,143533,147367,4350,131,1234,130,1322,1852,10443,83,0,0,1
3979,1035,63403,480,14405,65274,33457,2610,111865,108462,7566,2232,10026,2256,10131,2955,62353,19,234,155,1
11968,2998,196724,1630,19102,104208,42962,2382,151476,153789,3641,2066,15182,2042,14781,5118,47185,93,3,6,1
4652,1266,86702,621,17203,87621,40184,3029,110223,108404,8516,2363,10279,2389,10545,497,5379,0,0,0,1
12458,3175,212765,1758,14125,103493,32787,54,12898,12771,638,3369,19033,3336,18638,1775,16873,17,195,106,1
45357,3857,513316,3530,24354,140628,47705,71,13699,13572,770,2411,11012,2466,11348,3239,63564,6,2,5,1
19816,2826,309564,1537,16218,158373,31284,2456,150257,153521,3590,2758,16865,2702,16424,6062,51267,331,3,6,1
3795,1032,63281,492,11763,47507,22544,2275,98211,95269,7038,2186,10149,2216,10448,1813,33951,59,0,0,1
13431,3489,228099,1831,38098,240305,73945,464,20681,21871,2693,5005,27283,5003,26928,918,5657,2,245,160,1
3827,1000,85323,463,15879,93052,36229,369,18378,19569,2237,476,2957,475,2918,5130,34408,418,0,1,1
14300,3203,307470,2111,14085,119731,32309,2893,67565,66742,9450,4202,21834,4240,22319,769,8075,0,53,60,1
37286,3294,356344,2539,11836,48202,22720,351,17974,19165,2214,2339,9895,2365,10187,3079,62960,5,2,7,1
28955,4005,371017,2970,13859,65816,26092,3366,78326,77753,10435,2974,18218,2976,17873,925,5948,4,16,3,1
4684,660,35525,47,17832,88137,40878,468,22805,23995,2669,2267,10522,2296,10869,2942,19366,31,0,1,1
8189,1385,150339,538,24165,186917,52993,2991,72256,71435,9517,370,2157,371,2067,931,5697,5,0,0,1
22667,2914,421083,2724,63672,524607,135288,1052,35861,37053,3415,27,875,8,852,2640,18101,36,0,0,1
47418,5905,602078,3652,11764,47892,22545,2356,145365,149215,3796,23,622,22,706,651,6875,0,6,8,1
19855,3469,321797,1487,150193,705696,364198,2282,107752,104419,7226,215,1250,211,1185,887,8773,0,49,25,1
38809,3233,367210,2421,18399,101603,44402,105,18679,18442,1110,924,4526,933,4358,1208,7225,6,11,3,1
25598,3447,306956,2191,18714,110143,41731,356,17464,18656,2335,894,5285,1052,6013,2669,18176,36,5,2,1
2980,364,28265,55,14406,89628,37252,1718,49175,48353,7123,1872,11844,1751,11290,1234,7303,10,1,7,1
4303,508,46236,87,14735,98520,29522,2394,153292,157125,3388,1572,9858,1746,10614,4158,25875,163,32,22,1
3829,1051,94922,494,14477,63820,34527,2596,98322,95336,7780,503,3486,639,4164,365,4584,0,0,0,1
17599,3920,435171,2809,12327,88872,27990,133,15777,15799,1045,505,2854,504,2973,2478,17361,89,0,0,1
3886,1029,75423,488,17524,107380,37412,49,12979,12979,1358,1368,6256,1431,6282,2888,60729,9,0,0,1
17255,4384,349623,2872,10791,80483,25524,49,12830,13623,678,810,3610,810,3725,1229,8601,5,0,0,1
5300,1171,88686,922,14405,63833,33417,29,10708,9786,887,2625,10406,2675,10569,2735,18504,53,0,0,1
12067,3072,202669,1719,11844,90881,27992,130,16859,16734,1090,374,2151,371,2274,318,3731,0,0,0,1
33598,2709,355647,2500,27497,209660,55344,30,10710,10816,1039,1117,5083,1193,5041,1411,10439,210,0,0,1
33637,4214,415892,3143,15777,133772,33718,90,15095,15888,1018,298,2696,444,3401,321,3798,0,0,0,1
3529,425,36171,66,16210,107087,42773,28,11133,10213,901,11,977,6,840,6148,99041,9,0,0,1
2298,250,39143,37,18424,130416,37053,56,12899,12771,506,1347,6129,1408,6034,5923,98428,9,0,0,1
4435,630,33773,46,11833,50102,23635,26,10709,10709,1057,848,4744,999,5529,6038,98881,8,0,0,1
3348,452,46821,35,14395,71681,36985,52,12822,12695,525,253,1261,251,1382,1448,9351,5,0,0,1
2956,334,25727,54,24852,170874,54265,31,10705,10705,925,1361,6259,1421,6140,1488,10132,6,0,0,1
2223,224,35783,33,11908,49106,28113,421,20867,20740,1178,2168,10145,2190,10344,3054,63453,8,0,0,1
38001,3113,355954,2401,14394,62932,33372,54,19063,19063,1027,4767,23158,4889,23046,3315,38487,5,0,0,1
26186,3314,319996,2925,20955,107470,49662,21,10776,10776,130,12,1015,11,847,962,5692,4,0,0,1
37051,3008,358548,2394,15259,87810,36085,50,12825,12698,633,261,1664,267,1472,4528,28650,146,10,3,1
30781,4100,424561,3746,18138,100429,43711,52,15020,14893,901,147,1452,150,1558,3660,21451,55,4,5,1
2956,341,24812,46,23241,132768,52396,37,12828,14621,975,12,1315,9,1123,319,3732,0,151,135,1
2436,246,39188,40,11985,49923,28293,482,24294,24167,1533,24,984,22,896,1584,8769,68,51,45,1
4710,742,37307,47,15123,76120,30205,98,15260,15260,1349,11,1011,9,771,332,3798,0,1,6,1
2980,350,36770,45,13402,86213,23628,50,12828,13622,635,17,785,15,907,2281,16929,94,147,131,1
4658,657,33853,28,14393,67772,36087,71,14949,14822,1044,19,1159,18,1085,2516,20189,7,6,6,1
4645,679,35013,46,27039,181125,60116,29,11777,11777,902,794,5142,969,5875,929,5731,2,143,120,1
2958,348,25875,27,15534,66175,33389,2317,146564,150439,3352,1850,12379,1712,11794,342,4028,0,48,46,1
3798,701,82720,656,25316,167012,58981,2352,112996,109564,7203,677,3176,674,2750,1581,8708,106,0,0,1
3646,485,36486,74,10698,45584,25219,42,12825,12697,635,17,1382,20,1197,946,5729,1,69,73,1
2957,333,25544,49,12201,48506,21711,28,11630,11630,930,814,4615,966,5321,345,3935,0,0,0,1
4665,607,65333,470,14381,67919,36067,2301,138995,142350,9241,3692,17487,3607,17000,1839,12089,124,104,98,1
